frequency_hz,spl_1v_db,sealed_spl_1v_db,impedance_magnitude_ohm,impedance_phase_deg,driver_excursion_1v_mm,pr_excursion_each_1v_mm,maximum_spl_db,limiting_factor
40.769867965049265,52.61187625326266,60.77976418271117,10.702601129273503,51.997574103537055,0.6781379532165034,0.2680585918161167,69.24067186423397,driver_xmax
41.05275505418505,53.10238668126185,60.875871833984164,10.899977546225074,52.02478274358754,0.6754716180548518,0.2700726437277501,69.76540120350197,driver_xmax
41.337604992581646,53.588363547671676,60.9717724194659,11.107473960095772,52.02914635162074,0.6727610599830658,0.2721565463379815,70.28630325808318,driver_xmax
41.62443139972677,54.070176849117345,61.06746436630755,11.325831238232446,52.00811586179025,0.670003754464736,0.27431311698744304,70.80378875593382,driver_xmax
41.913247989608664,54.54817362539277,61.16294610949588,11.555851730989753,51.958819606291684,0.6671969446183948,0.2765452845655335,71.31824928276183,driver_xmax
42.20406857137191,55.02267990401897,61.25821609206267,11.798402733812907,51.87801713040617,0.6643376178606196,0.2788560903309425,71.83005963975324,driver_xmax
42.496907049977665,55.49400238826509,61.353272765291976,12.054419181655778,51.762046033377096,0.6614224800727773,0.28124868777544865,72.33957999396404,driver_xmax
42.791777426868435,55.96242990997511,61.44811458892513,12.32490504596755,51.60676088811052,0.6584479270312863,0.2837263412837461,72.84715784898515,driver_xmax
43.08869380063767,56.428234664358534,61.54274003136331,12.610932674963612,51.407463259078995,0.6554100128191541,0.2862924232912719,73.3531298601178,driver_xmax
43.38767036770369,56.89167324001201,61.63714756986763,12.91363899900791,51.15882186932409,0.6523044149147906,0.2889504095815121,73.85782351531567,driver_xmax
43.68872142298855,57.35298745378692,61.73133569075642,13.234217082508511,50.85478211246042,0.6491263956335941,0.29170387229237255,74.36155870051488,driver_xmax
43.991861360601504,57.81240499663451,61.82530288959978,13.573900899946025,50.48846443918525,0.6458707595800829,0.2945564701158811,74.86464916561366,driver_xmax
44.29710467452719,58.270139893195044,61.919047671411136,13.933940394040594,50.05205178472224,0.6425318067552984,0.2975119350745294,75.36740390523744,driver_xmax
44.60446595931875,58.72639277458457,62.01256855083556,14.31556277641558,49.53666731626512,0.6391032809586087,0.3005740551383908,75.8701284664591,driver_xmax
44.913959910795484,59.18135096052576,62.105864052334994,14.719914589146367,48.93224562197226,0.6355783131285639,0.3037466518070002,76.37312619378643,driver_xmax
45.225601326745576,59.63518834361837,62.19893271036992,15.147977204261702,48.227403401139775,0.6319493592890726,0.30703355161579915,76.87669941990868,driver_xmax
45.539405107633605,60.08806506510834,62.291773069577545,15.60044618797198,47.40932025817638,0.6282081328115552,0.31043855033559303,77.38115060883305,driver_xmax
45.85538625731298,60.54012696796679,62.38438368494633,16.077562401064213,46.4636470264478,0.6243455307795983,0.31396536841179007,77.88678345606198,driver_xmax
46.17355988374338,60.99150480941235,62.47676312198662,16.57888018942882,45.37446897938497,0.6203515543616017,0.3176175959353486,78.39390394825058,driver_xmax
46.493941199712964,61.44231321120654,62.56890995689737,17.10295633451009,44.12436519585061,0.6162152232739494,0.32139862514714646,78.90282138222034,driver_xmax
46.81654552356587,61.892649322156146,62.660822776728764,17.64694416062578,42.69462383628946,0.6119244846718194,0.32531156815101475,79.41384934012655,driver_xmax
47.14138827993456,62.34259116333368,62.75250017954058,18.20608313345509,41.06569579530939,0.6074661171618151,0.3293591571491535,79.92730661378147,driver_xmax
47.46848500047733,62.79219562270342,62.84394077455626,18.773089868203822,39.217993484542895,0.6028256311217496,0.33354362412169886,80.44351806635984,driver_xmax
47.797851324621014,63.241496062307554,62.93514318231245,19.337487750075557,37.13316029718137,0.597987167177917,0.33786655645955566,80.96281541361624,driver_xmax
48.12950300030849,63.69049949821434,63.026106034803895,19.88496562375934,34.79593530248114,0.5929333955781895,0.34232872464344377,81.48553789887531,driver_xmax
48.463455884751994,64.13918331148005,63.11682797562383,20.396933369035875,32.19669318577603,0.5876454203701585,0.3469298776703081,82.01203282583154,driver_xmax
48.799725945191014,64.58749144800504,63.20730766009916,20.850532784157213,29.33462023569071,0.5821026938187677,0.3516685016033426,82.54265589982418,driver_xmax
49.13832925965581,65.03533006717893,63.29754375542101,21.219429809373217,26.221267191904566,0.5762829484599779,0.35654153642651926,83.07777131072058,driver_xmax
49.47928201773629,65.48256260465702,63.387534940770074,21.47568982454991,22.883907002475258,0.5701621566782706,0.36154404640737814,83.61775146746282,driver_xmax
49.822600521355774,65.92900422487234,63.47727990743674,21.59283751537778,19.3678029661895,0.5637145308125762,0.3666688395352596,84.16297626391365,driver_xmax
50.1683011855508,66.37441565569874,63.566777358936065,21.549790431951454,15.736339673125833,0.5569125806292824,0.37190603246938864,84.71383171547602,driver_xmax
50.5164005392557,66.81849642316152,63.656026011117255,21.33483535332225,12.06820597244848,0.549727249622438,0.3772425590133525,85.27070775290342,driver_xmax
50.866915226093,67.26087754075006,63.745024592267725,20.948467928820254,8.451545599037544,0.5421281570326103,0.382661622692196,85.8339948896321,driver_xmax
51.2198620051692,67.70111375850063,63.83377184321159,20.404053636299246,4.976007419564715,0.5340839786523525,0.38814209785700354,86.40407938647476,driver_xmax
51.57525775187602,68.13867554445045,63.92226651740252,19.72596308329316,1.7244439506863425,0.5255630061991403,0.39365788922484196,86.98133641573108,driver_xmax
51.933119458697426,68.57294105785647,64.01050738101083,18.94575829655535,-1.2338529127862201,0.5165339318569788,0.3991772672244149,87.56612056704863,driver_xmax
52.29346423602185,69.00318848129602,64.09849321300477,18.097634755467016,-3.847113393593337,0.5069669107698638,0.40466220624094507,88.15875282920838,driver_xmax
52.65630931296043,69.42858920706169,64.186222805226,17.214350248844966,-6.081993763223634,0.49683495863858596,0.41006776495209085,88.75950291335792,driver_xmax
53.021672038170784,69.84820251848605,64.273694962459,16.324409402942216,-7.922034885204867,0.48611574240726985,0.4153415622162414,89.3685654415954,driver_xmax
53.38956988068642,70.26097256041255,64.36090850249457,15.450679337000166,-9.36469417575819,0.47479381696930334,0.42042341769365205,89.98602810017044,driver_xmax
53.76002043075213,70.66572853961863,64.44786225618726,14.610184436192739,-10.417927469848662,0.46286334684527597,0.42524524207702163,90.61182934731482,driver_xmax
54.13304140066484,71.06118921190243,64.53455506750666,13.814658715669028,-11.097007174627562,0.45033132526927266,0.4297312750373865,91.06118921190243,amplifier_voltage
54.50865062562059,71.44597276506832,64.62098579358249,13.071459310408732,-11.421930516332894,0.4372212601047375,0.43379877621462004,91.44597276506832,amplifier_voltage
54.886866064567315,71.81861315576084,64.70715330474361,12.384557316575272,-11.415513171166298,0.4235772326568908,0.4373592712688171,91.81861315576084,amplifier_voltage
55.26770580106341,72.17758375925024,64.79305648455077,11.755443052830929,-11.102108607806613,0.4094681487121221,0.44032043612832505,92.17758375925024,amplifier_voltage
55.65118804414249,72.52132880626236,64.87869422982298,11.18387520447724,-10.506823925214272,0.39499188963823306,0.44258866361004473,92.52132880626236,amplifier_voltage
56.03733112918391,72.84830248903148,64.96406545065783,10.668460736138428,-9.655087788013642,0.3802789364779709,0.44407229513396257,92.84830248903148,amplifier_voltage
56.42615351878945,73.15701483244497,65.04916907044525,10.207081921869392,-8.572438983718406,0.365494887259964,0.44468541792875477,93.15701483244497,amplifier_voltage
56.81767380366609,73.44608250536213,65.13400402587531,9.797198207287254,-7.2844283895268225,0.35084112985565746,0.4443520323529871,93.44608250536213,amplifier_voltage
57.211910703514846,73.71428180605056,65.21856926693941,9.436052001148665,-5.816554030660099,0.33655279496706986,0.44301029871325553,93.71428180605056,amplifier_voltage
57.60888306792594,73.96060025509836,65.30286375692538,9.120804249766145,-4.194174746906291,0.32289304475455205,0.4406164975806208,93.96060025509836,amplifier_voltage
58.00860987727984,74.18428275067198,65.38688647240619,8.84862082688981,-2.4423714726292407,0.310142838056916,0.4371483030941013,94.18428275067198,amplifier_voltage
58.41111024365494,74.38486824362641,65.47063640322244,8.616725891037463,-0.5857457222236826,0.29858568334231583,0.43260699196653757,94.38486824362641,amplifier_voltage
